Kudos Date,Kudos Type,Parent ID
"Jun 13, 2016, 9:44:49 PM",Activity,608433880
"Jun 13, 2016, 9:44:50 PM",Activity,608387678
"Jun 13, 2016, 9:44:59 PM",Activity,608331040
"Jun 17, 2016, 12:40:12 PM",Activity,611855461
"Jun 17, 2016, 12:40:18 PM",Activity,611841923
"Jun 17, 2016, 12:40:45 PM",Activity,611820930
"Jun 19, 2016, 8:37:49 PM",Activity,614537900
"Jun 19, 2016, 8:38:23 PM",Activity,614433035
"Jun 19, 2016, 8:38:36 PM",Activity,614407567
"Jun 19, 2016, 8:38:52 PM",Activity,614382110
"Jun 19, 2016, 8:38:59 PM",Activity,614369844
"Jun 19, 2016, 8:39:01 PM",Activity,614371623
"Jun 19, 2016, 8:39:12 PM",Activity,614335219
"Jun 19, 2016, 8:39:13 PM",Activity,614374104
"Jun 19, 2016, 8:40:49 PM",Activity,614601100
"Jun 19, 2016, 8:40:56 PM",Activity,614329684
"Jun 19, 2016, 8:41:11 PM",Activity,614294881
"Jun 19, 2016, 8:41:15 PM",Activity,614266620
"Jun 19, 2016, 8:41:28 PM",Activity,614268011
"Jun 19, 2016, 8:41:37 PM",Activity,614248205
"Jun 19, 2016, 8:42:12 PM",Activity,614142788
"Jun 19, 2016, 8:42:25 PM",Activity,614089631
"Jun 19, 2016, 8:42:29 PM",Activity,614106395
"Jun 19, 2016, 8:56:11 PM",Activity,613347367
"Jun 19, 2016, 8:57:37 PM",Activity,613346501
"Jun 19, 2016, 8:59:34 PM",Activity,613219059
"Jun 19, 2016, 8:59:56 PM",Activity,612235095
"Jun 19, 2016, 9:00:03 PM",Activity,612216168
"Jun 26, 2016, 5:32:29 PM",Activity,621738139
"Jun 26, 2016, 5:32:36 PM",Activity,621668283
"Jun 26, 2016, 5:34:23 PM",Activity,621761060
"Jun 26, 2016, 5:35:16 PM",Activity,621714395
"Jun 26, 2016, 5:35:31 PM",Activity,621681960
"Jun 26, 2016, 5:35:36 PM",Activity,621687646
"Jun 26, 2016, 5:35:46 PM",Activity,621698661
"Jun 26, 2016, 5:35:51 PM",Activity,621701845
"Jun 26, 2016, 5:35:57 PM",Activity,621731346
"Jun 26, 2016, 5:36:16 PM",Activity,621758485
"Jun 26, 2016, 5:36:33 PM",Activity,621678392
"Jun 26, 2016, 5:36:39 PM",Activity,621685667
"Jun 26, 2016, 5:36:54 PM",Activity,621694517
"Jun 26, 2016, 5:36:59 PM",Activity,621720617
"Jun 26, 2016, 5:37:04 PM",Activity,621712992
"Jun 26, 2016, 5:37:11 PM",Activity,621703260
"Jun 26, 2016, 5:37:31 PM",Activity,621621582
"Jun 26, 2016, 5:37:35 PM",Activity,621717392
"Jun 26, 2016, 5:37:40 PM",Activity,621659195
"Jun 26, 2016, 5:37:41 PM",Activity,621663124
"Jun 26, 2016, 5:37:48 PM",Activity,621678083
"Jun 26, 2016, 5:38:11 PM",Activity,620895762
"Jun 26, 2016, 5:38:52 PM",Activity,620870092
"Jun 26, 2016, 5:38:57 PM",Activity,620873283
"Jun 26, 2016, 5:38:58 PM",Activity,620877050
"Jun 29, 2016, 10:27:27 AM",Activity,624170619
"Jun 29, 2016, 10:27:31 AM",Activity,624159840
"Jun 29, 2016, 10:27:33 AM",Activity,624145542
"Jun 29, 2016, 10:27:36 AM",Activity,624135892
"Jul 1, 2016, 7:57:44 PM",Activity,626666501
"Jul 1, 2016, 7:57:56 PM",Activity,626612971
"Jul 1, 2016, 7:58:00 PM",Activity,626637747
"Jul 1, 2016, 7:58:13 PM",Activity,626622299
"Jul 3, 2016, 9:49:51 AM",Activity,628053395
"Jul 3, 2016, 9:50:48 AM",Activity,627967861
"Jul 3, 2016, 9:50:55 AM",Activity,627996480
"Jul 3, 2016, 9:51:09 AM",Activity,627992342
"Jul 3, 2016, 9:51:18 AM",Activity,627999149
"Jul 3, 2016, 9:51:25 AM",Activity,627991453
"Jul 3, 2016, 9:51:43 AM",Activity,627989757
"Jul 3, 2016, 9:52:10 AM",Activity,627972171
"Jul 3, 2016, 9:54:13 AM",Activity,627900075
"Jul 3, 2016, 9:55:40 AM",Activity,627877253
"Jul 3, 2016, 9:55:54 AM",Activity,628163812
"Jul 3, 2016, 9:56:25 AM",Activity,627878702
"Jul 3, 2016, 9:58:56 AM",Activity,627790884
"Jul 3, 2016, 9:59:02 AM",Activity,627847291
"Jul 3, 2016, 9:59:23 AM",Activity,627774874
"Jul 3, 2016, 9:59:39 AM",Activity,627725003
"Jul 3, 2016, 9:59:41 AM",Activity,627721937
"Jul 3, 2016, 9:59:43 AM",Activity,627743208
"Jul 3, 2016, 9:59:48 AM",Activity,627713038
"Jul 3, 2016, 9:59:55 AM",Activity,627768666
"Jul 3, 2016, 10:00:12 AM",Activity,627685284
"Jul 3, 2016, 10:00:29 AM",Activity,627635235
"Jul 3, 2016, 10:01:07 AM",Activity,627584581
"Jul 3, 2016, 10:01:12 AM",Activity,627519303
"Jul 3, 2016, 10:01:28 AM",Activity,627511051
"Jul 3, 2016, 10:01:45 AM",Activity,627471388
"Jul 3, 2016, 7:30:09 PM",Activity,629023050
"Jul 3, 2016, 7:38:10 PM",Activity,628996620
"Jul 3, 2016, 7:45:04 PM",Activity,629117053
"Jul 3, 2016, 7:50:02 PM",Activity,628928188
"Jul 3, 2016, 7:50:15 PM",Activity,629089497
"Jul 3, 2016, 7:50:18 PM",Activity,628915421
"Jul 3, 2016, 7:50:21 PM",Activity,628907377
"Jul 3, 2016, 7:50:24 PM",Activity,628971814
"Jul 3, 2016, 7:50:46 PM",Activity,629025749
"Jul 3, 2016, 7:50:52 PM",Activity,629040188
"Jul 3, 2016, 7:51:12 PM",Activity,629008285
"Jul 3, 2016, 7:52:26 PM",Activity,629012872
"Jul 3, 2016, 7:53:40 PM",Activity,628946363
"Jul 3, 2016, 7:53:46 PM",Activity,628871892
"Jul 3, 2016, 7:54:12 PM",Activity,628892850
"Jul 3, 2016, 7:54:16 PM",Activity,628939311
"Jul 3, 2016, 7:54:28 PM",Activity,628875538
"Jul 3, 2016, 7:54:32 PM",Activity,628858020
"Jul 3, 2016, 7:54:41 PM",Activity,628853719
"Jul 3, 2016, 7:54:45 PM",Activity,628839204
"Jul 3, 2016, 7:54:51 PM",Activity,628901031
"Jul 3, 2016, 7:55:08 PM",Activity,628951509
"Jul 3, 2016, 7:55:44 PM",Activity,628808219
"Jul 3, 2016, 7:55:46 PM",Activity,628817279
"Jul 3, 2016, 8:03:59 PM",Activity,628628884
"Jul 5, 2016, 12:43:13 PM",Activity,630724971
"Jul 5, 2016, 12:48:30 PM",Activity,630755461
"Jul 6, 2016, 2:50:47 AM",Activity,631494375
"Jul 6, 2016, 2:50:48 AM",Activity,631555245
"Jul 6, 2016, 2:50:51 AM",Activity,631545850
"Jul 6, 2016, 2:51:37 AM",Activity,631499613
"Jul 6, 2016, 2:51:41 AM",Activity,631567159
"Jul 6, 2016, 2:51:43 AM",Activity,631542234
"Jul 6, 2016, 3:00:21 AM",Activity,631555555
"Jul 6, 2016, 3:04:44 AM",Activity,631494027
"Jul 6, 2016, 3:05:29 AM",Activity,631575666
"Jul 6, 2016, 3:06:00 AM",Activity,631566030
"Jul 6, 2016, 3:31:30 AM",Activity,631386407
"Jul 6, 2016, 3:32:37 AM",Activity,631523603
"Jul 6, 2016, 3:32:44 AM",Activity,631307422
"Jul 6, 2016, 2:47:53 PM",Activity,631972884
"Jul 8, 2016, 1:41:11 AM",Activity,633720259
"Jul 8, 2016, 1:39:08 PM",Activity,634064903
"Jul 8, 2016, 1:39:10 PM",Activity,634066509
"Jul 8, 2016, 1:39:13 PM",Activity,634106544
"Jul 8, 2016, 1:39:29 PM",Activity,634039765
"Jul 8, 2016, 1:39:29 PM",Activity,634041863
"Jul 8, 2016, 1:39:32 PM",Activity,634039300
"Jul 8, 2016, 1:39:33 PM",Activity,634080808
"Jul 8, 2016, 1:39:41 PM",Activity,634098160
"Jul 8, 2016, 1:39:46 PM",Activity,634084587
"Jul 8, 2016, 1:39:48 PM",Activity,634058490
"Jul 8, 2016, 1:40:04 PM",Activity,634029615
"Jul 8, 2016, 1:40:09 PM",Activity,634022940
"Jul 9, 2016, 3:52:49 PM",Activity,635191984
"Jul 24, 2016, 3:18:29 PM",Activity,651868284
"Jul 26, 2016, 2:29:39 PM",Activity,654060598
"Jul 27, 2016, 12:41:53 PM",Activity,655128575
"Jul 27, 2016, 12:41:56 PM",Activity,655119120
"Jul 27, 2016, 12:42:42 PM",Activity,654837127
"Jul 27, 2016, 12:42:44 PM",Activity,654849283
"Jul 28, 2016, 12:47:53 PM",Activity,656271643
"Jul 28, 2016, 12:47:58 PM",Activity,656255388
"Jul 28, 2016, 12:48:03 PM",Activity,655948324
"Jul 28, 2016, 12:49:52 PM",Activity,655941431
"Jul 28, 2016, 12:50:00 PM",Activity,655920965
"Jul 28, 2016, 12:50:16 PM",Activity,655945415
"Jul 28, 2016, 12:50:21 PM",Activity,655939999
"Jul 28, 2016, 12:50:21 PM",Activity,655909291
"Jul 28, 2016, 12:50:29 PM",Activity,655921481
"Jul 28, 2016, 12:50:57 PM",Activity,655902021
"Jul 28, 2016, 12:51:02 PM",Activity,655896170
"Jul 28, 2016, 12:51:18 PM",Activity,655890135
"Jul 28, 2016, 12:51:43 PM",Activity,655881057
"Jul 28, 2016, 12:51:48 PM",Activity,655871428
"Jul 28, 2016, 12:51:53 PM",Activity,655866302
"Jul 28, 2016, 12:52:19 PM",Activity,655864277
"Jul 28, 2016, 12:53:12 PM",Activity,655830637
"Jul 28, 2016, 12:53:15 PM",Activity,656216827
"Jul 28, 2016, 12:53:24 PM",Activity,655817034
"Jul 28, 2016, 12:53:27 PM",Activity,655833914
"Jul 28, 2016, 12:53:58 PM",Activity,655779093
"Jul 28, 2016, 12:54:12 PM",Activity,655809451
"Jul 28, 2016, 12:55:17 PM",Activity,655527440
"Jul 28, 2016, 12:55:22 PM",Activity,655251292
"Jul 28, 2016, 12:55:30 PM",Activity,655262614
"Jul 29, 2016, 12:38:57 PM",Activity,657314023
"Jul 30, 2016, 9:43:15 PM",Activity,656601610
"Jul 30, 2016, 9:46:52 PM",Activity,657393319
"Jul 30, 2016, 9:46:53 PM",Activity,658689340
"Aug 2, 2016, 1:32:04 AM",Activity,660994120
"Aug 2, 2016, 1:32:16 AM",Activity,660879094
"Aug 2, 2016, 1:32:24 AM",Activity,660799579
"Aug 3, 2016, 12:37:21 AM",Activity,662580394
"Aug 3, 2016, 1:02:45 PM",Activity,663057555
"Aug 3, 2016, 6:21:59 PM",Activity,663027840
"Aug 4, 2016, 1:18:09 AM",Activity,663758989
"Aug 4, 2016, 1:18:18 AM",Activity,663757862
"Aug 4, 2016, 1:18:23 AM",Activity,663752823
"Aug 4, 2016, 1:19:39 AM",Activity,663717406
"Aug 4, 2016, 1:19:44 AM",Activity,663735912
"Aug 4, 2016, 1:23:38 AM",Activity,663386840
"Aug 4, 2016, 1:26:07 AM",Activity,663172928
"Aug 4, 2016, 1:30:00 AM",Activity,663771754
"Aug 4, 2016, 1:36:27 AM",Activity,662562865
"Aug 4, 2016, 1:49:23 AM",Activity,663057082
"Aug 4, 2016, 1:52:21 AM",Activity,663788618
"Aug 6, 2016, 12:24:46 AM",Activity,665755655
"Aug 6, 2016, 12:31:56 AM",Activity,665850356
"Aug 6, 2016, 12:32:02 AM",Activity,665835554
"Aug 6, 2016, 12:32:11 AM",Activity,665878242
"Aug 6, 2016, 12:32:45 AM",Activity,665839419
"Aug 6, 2016, 12:33:37 AM",Activity,665799005
"Aug 6, 2016, 12:34:37 AM",Activity,665760135
"Aug 6, 2016, 12:36:42 AM",Activity,665583663
"Aug 6, 2016, 12:36:50 AM",Activity,665602389
"Aug 6, 2016, 12:37:22 AM",Activity,665627088
"Aug 6, 2016, 12:37:29 AM",Activity,665525355
"Aug 6, 2016, 12:39:16 AM",Activity,665372429
"Aug 6, 2016, 12:39:27 AM",Activity,665372918
"Aug 6, 2016, 12:39:31 AM",Activity,665317224
"Aug 6, 2016, 12:39:38 AM",Activity,665320158
"Aug 6, 2016, 12:39:43 AM",Activity,665321573
"Aug 6, 2016, 12:39:47 AM",Activity,665315990
"Aug 6, 2016, 12:39:55 AM",Activity,665327019
"Aug 6, 2016, 12:39:59 AM",Activity,665277821
"Aug 6, 2016, 12:40:13 AM",Activity,665347281
"Aug 6, 2016, 12:41:00 AM",Activity,665310646
"Aug 6, 2016, 12:41:57 AM",Activity,664966524
"Aug 6, 2016, 10:51:36 AM",Activity,665939045
"Aug 6, 2016, 10:52:18 AM",Activity,665802413
"Aug 6, 2016, 10:43:00 PM",Activity,664586949
"Aug 9, 2016, 10:08:09 AM",Activity,669526927
"Aug 9, 2016, 10:08:32 AM",Activity,669475104
"Aug 9, 2016, 10:08:35 AM",Activity,669465357
"Aug 9, 2016, 10:08:44 AM",Activity,669456602
"Aug 9, 2016, 10:08:50 AM",Activity,669464673
"Aug 9, 2016, 10:09:00 AM",Activity,669438013
"Aug 9, 2016, 10:09:39 AM",Activity,669437330
"Aug 10, 2016, 2:03:37 AM",Activity,670744896
"Aug 10, 2016, 2:32:05 AM",Activity,670708441
"Aug 10, 2016, 2:32:10 AM",Activity,670670853
"Aug 10, 2016, 2:32:16 AM",Activity,670672235
"Aug 10, 2016, 2:32:21 AM",Activity,670734898
"Aug 11, 2016, 1:06:34 AM",Activity,671809422
"Aug 11, 2016, 1:06:42 AM",Activity,671805189
"Aug 11, 2016, 1:06:50 AM",Activity,671790066
"Aug 11, 2016, 1:07:54 AM",Activity,671765636
"Aug 11, 2016, 1:08:15 AM",Activity,671752097
"Aug 11, 2016, 1:08:52 AM",Activity,671682457
"Aug 11, 2016, 1:08:57 AM",Activity,671679068
"Aug 11, 2016, 1:09:17 AM",Activity,671434651
"Aug 11, 2016, 1:09:31 AM",Activity,671334808
"Aug 11, 2016, 1:09:43 AM",Activity,671291006
"Aug 11, 2016, 1:10:01 AM",Activity,671187573
"Aug 11, 2016, 1:10:50 AM",Activity,671194203
"Aug 11, 2016, 1:11:01 AM",Activity,671653169
"Aug 11, 2016, 1:11:43 AM",Activity,671137658
"Aug 11, 2016, 1:12:54 AM",Activity,671132566
"Aug 11, 2016, 1:13:42 AM",Activity,671115493
"Aug 11, 2016, 1:13:54 AM",Activity,671091642
"Aug 11, 2016, 1:14:21 AM",Activity,671090396
"Aug 12, 2016, 6:53:27 PM",Activity,673646955
"Aug 26, 2016, 1:36:04 AM",Activity,688470783
"Aug 26, 2016, 1:36:29 AM",Activity,689124021
"Aug 31, 2016, 9:56:00 AM",Activity,695145243
"Aug 31, 2016, 9:56:12 AM",Activity,694987655
"Aug 31, 2016, 9:56:35 AM",Activity,695029402
"Aug 31, 2016, 9:56:47 AM",Activity,695075346
"Sep 5, 2016, 1:11:15 PM",Activity,700936747
"Sep 5, 2016, 1:11:22 PM",Activity,700871347
"Sep 5, 2016, 1:12:03 PM",Activity,700785816
"Sep 5, 2016, 8:44:07 PM",Activity,701700118
"Sep 5, 2016, 8:44:14 PM",Activity,701644287
"Sep 6, 2016, 9:46:36 AM",Activity,702058477
"Sep 6, 2016, 9:46:52 AM",Activity,702069985
"Sep 6, 2016, 9:47:07 AM",Activity,702002930
"Sep 6, 2016, 9:47:17 AM",Activity,701951001
"Sep 6, 2016, 9:48:08 AM",Activity,701873994
"Sep 6, 2016, 9:48:13 AM",Activity,701982742
"Sep 6, 2016, 9:49:00 AM",Activity,701838728
"Sep 18, 2016, 10:24:27 PM",Activity,717235482
"Sep 18, 2016, 10:25:14 PM",Activity,716956820
"Oct 4, 2016, 11:11:28 AM",Activity,733652138
"Oct 4, 2016, 11:12:02 AM",Activity,733576991
"Oct 4, 2016, 11:14:06 AM",Activity,733034713
"Oct 13, 2016, 1:24:36 AM",Activity,742981528
"Oct 30, 2016, 4:19:52 PM",Activity,760713199
"Nov 8, 2016, 2:53:24 AM",Activity,769132591
"Nov 8, 2016, 2:53:38 AM",Activity,768002813
"Nov 8, 2016, 2:53:52 AM",Activity,766784950
"Nov 8, 2016, 2:54:12 AM",Activity,765948306
"Nov 13, 2016, 12:21:17 AM",Activity,773661356
"Nov 13, 2016, 12:25:21 AM",Activity,773451310
"Nov 13, 2016, 12:25:25 AM",Activity,773453790
"Nov 13, 2016, 12:28:35 AM",Activity,773602692
"Nov 17, 2016, 2:11:26 AM",Activity,777467238
"Nov 17, 2016, 2:11:59 AM",Activity,777244210
"Nov 17, 2016, 2:12:31 AM",Activity,777073493
"Nov 17, 2016, 2:12:41 AM",Activity,777093389
"Nov 17, 2016, 2:12:42 AM",Activity,777092940
"Nov 17, 2016, 2:13:07 AM",Activity,777072527
"Nov 27, 2016, 10:48:36 AM",Activity,786505772
"Nov 27, 2016, 10:49:01 AM",Activity,786191235
"Nov 27, 2016, 10:53:40 AM",Activity,786428611
"Nov 27, 2016, 10:53:47 AM",Activity,786288036
"Nov 27, 2016, 10:53:53 AM",Activity,786283930
"Nov 27, 2016, 10:54:15 AM",Activity,786416669
"Nov 27, 2016, 10:54:26 AM",Activity,786394289
"Nov 27, 2016, 10:54:43 AM",Activity,786385841
"Nov 27, 2016, 10:54:50 AM",Activity,786371328
"Nov 27, 2016, 10:55:18 AM",Activity,786358839
"Nov 27, 2016, 10:55:29 AM",Activity,786313865
"Nov 27, 2016, 10:55:34 AM",Activity,786587609
"Nov 27, 2016, 10:55:44 AM",Activity,786306699
"Nov 27, 2016, 10:55:46 AM",Activity,786320271
"Nov 27, 2016, 10:55:53 AM",Activity,786283355
"Nov 27, 2016, 10:56:09 AM",Activity,786319018
"Nov 27, 2016, 10:57:35 AM",Activity,786149336
"Nov 27, 2016, 10:57:39 AM",Activity,786032602
"Nov 27, 2016, 10:59:17 AM",Activity,786092151
"Nov 27, 2016, 11:00:21 AM",Activity,785426113
"Nov 27, 2016, 11:00:35 AM",Activity,785434770
"Nov 27, 2016, 11:00:51 AM",Activity,785542078
"Nov 27, 2016, 11:01:06 AM",Activity,785402779
"Nov 27, 2016, 11:02:07 AM",Activity,785310042
"Nov 27, 2016, 11:02:29 AM",Activity,785239677
"Nov 28, 2016, 2:58:11 PM",Activity,788007806
"Dec 4, 2016, 8:17:31 PM",Activity,793722571
"Feb 13, 2017, 12:13:38 AM",Activity,863132505
"Feb 20, 2017, 7:26:38 PM",Activity,873688671
"Feb 20, 2017, 7:32:36 PM",Activity,872395437
"Feb 20, 2017, 7:32:40 PM",Activity,872801210
"Feb 20, 2017, 7:32:52 PM",Activity,872427478
"Feb 20, 2017, 7:32:59 PM",Activity,871424481
"Feb 20, 2017, 7:33:03 PM",Activity,871459490
"Feb 20, 2017, 7:33:49 PM",Activity,873309790
"Feb 20, 2017, 7:33:50 PM",Activity,873307354
"May 15, 2017, 8:07:49 PM",Activity,987452841
"Jun 4, 2017, 11:17:25 PM",Activity,1021141723
"Jun 4, 2017, 11:17:42 PM",Activity,1020958377
"Jun 25, 2017, 8:57:30 PM",Activity,1054150507
"Jun 25, 2017, 8:58:11 PM",Post,588431
"Jul 4, 2017, 10:12:47 PM",Activity,1067893045
"Jul 7, 2017, 1:07:49 PM",Activity,1069629478
"Jul 7, 2017, 1:08:35 PM",Activity,1067377081
"Jul 13, 2017, 3:20:07 PM",Activity,1081387554
"Jul 13, 2017, 3:20:36 PM",Activity,1080645463
"Jul 13, 2017, 3:20:54 PM",Activity,1080668143
"Jul 19, 2017, 12:17:00 PM",Activity,1090467873
"Jul 19, 2017, 12:17:55 PM",Activity,1090510406
"Jul 19, 2017, 12:28:55 PM",Activity,1089598636
"Jul 22, 2017, 11:46:32 AM",Activity,1094922413
"Feb 20, 2018, 6:55:12 PM",Activity,1417026481
"Feb 20, 2018, 6:55:42 PM",Activity,1417124532
"May 7, 2018, 9:19:03 AM",Activity,1554222722
"May 7, 2018, 9:30:23 AM",Activity,1555239678
"May 7, 2018, 9:30:36 AM",Activity,1554888325
"May 7, 2018, 9:30:46 AM",Activity,1554714832
"May 7, 2018, 9:31:25 AM",Activity,1554669112
"May 7, 2018, 9:32:34 AM",Activity,1554550828
"May 7, 2018, 9:32:38 AM",Activity,1554550867
"May 7, 2018, 9:32:49 AM",Activity,1554499658
"May 7, 2018, 9:32:51 AM",Activity,1554463299
"May 7, 2018, 9:33:49 AM",Activity,1554416605
"May 7, 2018, 9:33:50 AM",Activity,1554363924
"May 7, 2018, 9:34:54 AM",Activity,1554163487
"May 7, 2018, 9:35:26 AM",Activity,1553986099
"May 7, 2018, 9:37:40 AM",Activity,1553672475
"May 7, 2018, 9:37:48 AM",Activity,1553625764
"May 7, 2018, 9:38:22 AM",Activity,1552555837
"May 7, 2018, 9:39:27 AM",Activity,1552161721
"May 7, 2018, 9:39:32 AM",Activity,1552338614
"May 7, 2018, 9:40:06 AM",Activity,1552058213
"May 30, 2018, 2:29:16 AM",Activity,1604876473
"May 30, 2018, 2:29:21 AM",Activity,1604896039
"Jun 1, 2018, 1:38:01 AM",Activity,1609194550
"Jun 6, 2018, 1:45:23 AM",Activity,1619970740
"Jun 6, 2018, 1:59:31 AM",Activity,1619421710
"Jun 6, 2018, 2:01:10 AM",Activity,1619389471
"Jun 6, 2018, 2:02:15 AM",Activity,1618459509
"Jun 6, 2018, 2:02:26 AM",Activity,1619580034
"Jun 6, 2018, 2:04:26 AM",Activity,1617837466
"Jun 10, 2018, 7:30:01 PM",Activity,1630492801
"Jun 10, 2018, 7:30:08 PM",Activity,1630491351
"Jun 10, 2018, 7:44:02 PM",Activity,1630304029
"Jun 10, 2018, 7:44:14 PM",Activity,1630245245
"Jun 10, 2018, 7:44:44 PM",Activity,1630190507
"Jun 10, 2018, 7:44:55 PM",Activity,1630180652
"Jun 10, 2018, 7:46:32 PM",Activity,1630165883
"Jun 10, 2018, 7:46:33 PM",Activity,1630093438
"Jun 10, 2018, 7:46:59 PM",Activity,1630170765
"Jun 10, 2018, 7:48:17 PM",Activity,1629880400
"Jun 10, 2018, 7:49:12 PM",Activity,1629471279
"Jun 13, 2018, 9:56:38 AM",Activity,1635005733
"Jun 13, 2018, 10:00:46 AM",Activity,1635147824
"Jun 13, 2018, 10:00:54 AM",Activity,1635147812
"Jul 8, 2018, 6:55:57 PM",Activity,1689137348
"Jul 13, 2018, 9:46:42 AM",Activity,1690258998
"Jul 13, 2018, 9:51:39 AM",Activity,1698764509
"Aug 27, 2018, 12:53:37 AM",Activity,1799772361
"Sep 5, 2018, 12:42:58 AM",Activity,1819941456
"Dec 29, 2018, 5:19:40 PM",Activity,2042589792
"Jan 20, 2019, 7:27:37 PM",Activity,1824036620
"Feb 5, 2019, 4:17:21 PM",Activity,2125753530
"Feb 5, 2019, 4:17:23 PM",Activity,2125827007
"Mar 2, 2019, 4:35:51 PM",Activity,2186364547
"Mar 2, 2019, 4:36:23 PM",Activity,2186033115
"Mar 2, 2019, 4:36:24 PM",Activity,2186302920
"Mar 2, 2019, 4:36:26 PM",Activity,2185987461
"Mar 2, 2019, 4:37:16 PM",Activity,2184810472
"Mar 2, 2019, 4:37:30 PM",Activity,2184734066
"Mar 2, 2019, 4:38:02 PM",Activity,2184433852
"Mar 2, 2019, 4:38:29 PM",Activity,2184292028
"Mar 2, 2019, 4:38:38 PM",Activity,2184242451
"Mar 2, 2019, 4:39:42 PM",Activity,2183703926
"Mar 2, 2019, 4:39:57 PM",Activity,2183682880
"Mar 2, 2019, 4:40:08 PM",Activity,2183587812
"Mar 2, 2019, 4:40:25 PM",Activity,2183559127
"Mar 2, 2019, 4:40:37 PM",Activity,2183402196
"Mar 22, 2019, 5:07:39 PM",Activity,2231538790
"Apr 12, 2019, 11:32:37 PM",Activity,2284257671
"Apr 19, 2019, 4:59:43 PM",Activity,2301754091
"Apr 21, 2019, 7:37:14 PM",Activity,2308148909
"May 24, 2019, 1:01:56 PM",Activity,2386862628
"May 24, 2019, 1:04:22 PM",Activity,2393184199
"Aug 27, 2019, 7:44:53 PM",Activity,2656336291
"Aug 27, 2019, 7:44:58 PM",Activity,2656290358
"Aug 27, 2019, 7:53:49 PM",Activity,2656818481
"Aug 27, 2019, 7:56:14 PM",Activity,2653620123
"Aug 27, 2019, 7:56:27 PM",Activity,2653823574
"Apr 4, 2020, 12:25:58 PM",Activity,3250392875
"Apr 5, 2020, 12:55:09 PM",Activity,3253775283
"Apr 5, 2020, 12:59:12 PM",Activity,3256019146
"Apr 5, 2020, 12:59:24 PM",Activity,3254248166
"Apr 5, 2020, 1:00:03 PM",Activity,3253937405
"Apr 5, 2020, 1:00:22 PM",Activity,3255730078
"Apr 5, 2020, 1:00:25 PM",Activity,3255446190
"Apr 5, 2020, 1:00:33 PM",Activity,3256056442
"Apr 5, 2020, 1:00:53 PM",Activity,3255698484
"Apr 5, 2020, 1:01:00 PM",Activity,3255655957
"Apr 5, 2020, 1:01:23 PM",Activity,3254826607
"Apr 5, 2020, 1:01:45 PM",Activity,3255907747
"Apr 5, 2020, 1:01:58 PM",Activity,3255625172
"Apr 5, 2020, 1:02:00 PM",Activity,3255612376
"Apr 5, 2020, 1:02:25 PM",Activity,3255479482
"Apr 5, 2020, 1:02:40 PM",Activity,3253798408
"Apr 5, 2020, 1:04:38 PM",Activity,3254094158
"Apr 5, 2020, 1:04:41 PM",Activity,3255902594
"Apr 5, 2020, 1:04:46 PM",Activity,3255368938
"Apr 5, 2020, 1:05:20 PM",Activity,3254904841
"Apr 5, 2020, 1:05:36 PM",Activity,3255690854
"Apr 5, 2020, 1:05:39 PM",Activity,3255066590
"Apr 5, 2020, 1:05:57 PM",Activity,3255196455
"Apr 5, 2020, 1:06:01 PM",Activity,3255567123
"Apr 5, 2020, 1:06:07 PM",Activity,3254210256
"Apr 5, 2020, 1:06:14 PM",Activity,3255847582
"Apr 5, 2020, 1:06:24 PM",Activity,3257400355
"Apr 5, 2020, 1:06:28 PM",Activity,3253769169
"Apr 5, 2020, 1:18:40 PM",Activity,3257463771
"Apr 5, 2020, 1:19:22 PM",Activity,3255797225
"Apr 5, 2020, 1:19:25 PM",Activity,3256001761
"Apr 5, 2020, 1:19:41 PM",Activity,3255823515
"Apr 5, 2020, 1:19:47 PM",Activity,3255845419
"Apr 5, 2020, 1:19:59 PM",Activity,3254812267
"Apr 5, 2020, 1:20:04 PM",Activity,3255581995
"Apr 5, 2020, 1:20:14 PM",Activity,3254106660
"Apr 5, 2020, 1:20:18 PM",Activity,3255491006
"Apr 5, 2020, 1:20:40 PM",Activity,3255413390
"Apr 5, 2020, 1:20:45 PM",Activity,3255378075
"Apr 5, 2020, 1:20:59 PM",Activity,3255115794
"Apr 5, 2020, 1:21:14 PM",Activity,3255486994
"Apr 15, 2020, 3:34:50 AM",Activity,3271141377
"Apr 15, 2020, 3:34:57 AM",Activity,3295605793
"Apr 15, 2020, 3:35:07 AM",Activity,3285099934
"Apr 15, 2020, 3:41:13 AM",Activity,3298309510
"Apr 15, 2020, 3:41:16 AM",Activity,3298432119
"Apr 15, 2020, 3:42:29 AM",Activity,3299122887
"Apr 15, 2020, 3:42:42 AM",Activity,3299753592
"Apr 15, 2020, 3:42:47 AM",Activity,3300124021
"Apr 15, 2020, 3:43:51 AM",Activity,3294123155
"Apr 15, 2020, 3:44:07 AM",Activity,3295729414
"Apr 15, 2020, 3:45:52 AM",Activity,3297937331
"Apr 15, 2020, 3:46:08 AM",Activity,3300053661
"Apr 15, 2020, 3:47:05 AM",Activity,3295548873
"Apr 15, 2020, 3:47:24 AM",Activity,3290706222
"Apr 15, 2020, 3:47:35 AM",Activity,3290246364
"Apr 15, 2020, 3:47:39 AM",Activity,3299490879
"Apr 19, 2020, 6:21:05 PM",Activity,3318439620
"Apr 19, 2020, 6:24:04 PM",Activity,3311447690
"Apr 19, 2020, 6:25:57 PM",Activity,3316545214
